build,chr,posstart,posend,strand,gene
37,17,16095146,16095466,1,RN7SL442P
37,17,16120505,16252115,1,PIGL
38,17,16120523,16252115,1,PIGL
37,17,16185328,16185402,1,MIR1288
38,17,16185328,16185402,1,MIR1288
38,17,16229799,16250988,1,AC005971.3
38,17,16245848,16256970,-1,CENPV
37,17,16245848,16256970,-1,CENPV
37,17,16284112,16286059,1,UBB
38,17,16284112,16287220,1,UBB
38,17,16285466,16285983,-1,RP11-138I1.4
37,17,16285466,16285983,-1,RP11-138I1.4
37,17,16294748,16295196,1,FTLP12
38,17,16294748,16295196,1,FTLP12
38,17,16317838,16320003,-1,RP11-138I1.2
37,17,16317838,16320003,-1,RP11-138I1.2
37,17,16318856,16340317,1,TRPV2
38,17,16318856,16340317,1,TRPV2
38,17,16330788,16332033,1,AC093484.4
37,17,16330788,16332033,1,AC093484.4
38,17,16342136,16381992,1,C17orf76-AS1
37,17,16342136,16381992,1,FAM211A-AS1
38,17,16342819,16342890,1,SNORD49B
38,17,16343350,16343420,1,SNORD49A
37,17,16343793,16344266,-1,RP11-138I1.3
38,17,16343793,16344266,-1,RP11-138I1.3
38,17,16344540,16344612,1,SNORD65
37,17,16344891,16395467,-1,FAM211A
38,17,16344891,16395467,-1,FAM211A
38,17,16454701,16472520,-1,ZNF287
37,17,16454701,16472520,-1,ZNF287
38,17,16461299,16462583,-1,RP1-77H15.1
37,17,16461299,16462583,-1,RP1-77H15.1
37,17,16520162,16521195,-1,AC005822.1
38,17,16520162,16521195,-1,AC005822.1
38,17,16524051,16557170,-1,ZNF624
37,17,16524051,16557170,-1,ZNF624
38,17,16557218,16558101,1,RP11-92B11.4
37,17,16557218,16558101,1,RP11-92B11.4
37,17,16569421,16570432,-1,NEK4P2
38,17,16569421,16570432,-1,NEK4P2
38,17,16586752,16587541,1,RNASEH1P2
37,17,16586752,16587541,1,RNASEH1P2
37,17,16592851,16707767,1,CCDC144A
38,17,16592851,16707767,1,CCDC144A
38,17,16593575,16707767,1,RP11-219A15.1
37,17,16593575,16707767,1,RP11-219A15.1
37,17,16595112,16595221,1,RNU6-405P
38,17,16595112,16595221,1,U6
38,17,16613373,16613673,1,Metazoa_SRP
37,17,16613373,16613673,1,RN7SL620P
37,17,16648945,16650075,-1,UPF3AP1
38,17,16648945,16650075,-1,UPF3AP1
38,17,16689803,16707769,1,USP32P1
37,17,16689803,16707769,1,USP32P1
37,17,16690549,16691455,-1,SRP68P1
38,17,16690549,16691455,-1,SRP68P1
37,17,16691371,16719854,1,RP11-219A15.4
37,17,16691562,16692548,-1,RP11-92B11.3
38,17,16691562,16692548,-1,RP11-92B11.3
38,17,16692215,16692721,1,FAM106CP
37,17,16692215,16692721,1,FAM106CP
37,17,16707941,16709021,1,RP11-219A15.2
38,17,16707941,16709021,1,RP11-219A15.2
38,17,16715761,16715965,1,RP11-219A15.3
37,17,16715761,16715965,1,RP11-219A15.3
37,17,16721297,16725893,-1,AC022596.6
38,17,16721297,16725893,-1,AC022596.6
38,17,16733157,16744006,-1,KRT16P2
37,17,16733313,16736147,-1,KRT16P2
37,17,16744057,16749197,-1,KRT17P1
38,17,16744057,16749197,-1,KRT17P1
38,17,16750949,16756091,-1,AC022596.2
37,17,16750949,16756091,-1,AC022596.2
37,17,16757249,16757623,1,COTL1P1
38,17,16757249,16757623,1,COTL1P1
38,17,16796512,16796743,-1,RP1-48J14.1
37,17,16796512,16796743,-1,RP1-48J14.1
38,17,16826229,16838153,-1,TBC1D27
37,17,16826229,16838153,-1,TBC1D27
37,17,16832849,16875432,-1,TNFRSF13B
38,17,16832849,16875432,-1,TNFRSF13B
38,17,16879313,16884667,-1,AC104024.1
37,17,16879313,16884667,-1,AC104024.1
37,17,16891643,16893491,1,AC104024.2
38,17,16891643,16893491,1,AC104024.2
38,17,16915228,16918304,-1,RP11-416I2.1
37,17,16915228,16918304,-1,RP11-416I2.1
37,17,16945859,17120993,1,MPRIP
38,17,16945859,17120993,1,MPRIP
38,17,16979352,16981066,-1,MPRIP-AS1
37,17,16979352,16981066,-1,MPRIP-AS1
37,17,17071260,17088868,-1,RP11-45M22.3
38,17,17071260,17088868,-1,RP11-45M22.3
38,17,17072078,17088887,1,AC055811.1
37,17,17073397,17073503,1,RNU6-767P
38,17,17073397,17073503,1,U6
38,17,17081729,17082020,1,Metazoa_SRP
37,17,17081729,17082020,1,RN7SL775P
38,17,17089779,17092814,1,RP11-45M22.6
38,17,17091982,17095962,1,RP11-45M22.1
38,17,17104309,17109629,-1,PLD6
37,17,17104309,17109629,-1,PLD6
37,17,17105963,17140499,-1,RP11-45M22.4
38,17,17105963,17140499,-1,RP11-45M22.4
38,17,17115526,17140502,-1,FLCN
37,17,17115526,17140502,-1,FLCN
38,17,17138747,17139432,-1,RP11-45M22.5
37,17,17138747,17139432,-1,RP11-45M22.5
37,17,17145324,17146200,1,AC055811.5
38,17,17145324,17146200,1,AC055811.5
38,17,17145878,17145961,1,AC055811.2
37,17,17145878,17145961,1,AC055811.1
38,17,17150141,17184607,-1,COPS3
37,17,17150141,17184607,-1,COPS3
37,17,17206649,17250977,1,NT5M
38,17,17206649,17250977,1,NT5M
38,17,17286691,17287326,-1,RPL13P12
37,17,17286691,17287326,-1,RPL13P12
37,17,17325995,17327018,1,AC073621.2
38,17,17325995,17327018,1,AC073621.2
38,17,17359741,17360573,1,TSEN15P1
37,17,17359741,17360573,1,TSEN15P1
37,17,17363758,17363836,1,Y_RNA
38,17,17363758,17363836,1,Y_RNA
37,17,17380300,17396540,1,MED9
38,17,17380300,17396540,1,MED9
38,17,17397751,17399709,-1,RASD1
37,17,17397751,17399709,-1,RASD1
37,17,17408877,17495022,-1,PEMT
38,17,17408877,17495022,-1,PEMT
38,17,17410665,17411622,1,RP11-524F11.1
37,17,17410665,17411622,1,RP11-524F11.1
37,17,17481945,17482053,1,RNU6-468P
38,17,17481945,17482053,1,U6
38,17,17494742,17513799,1,RP11-524F11.2
37,17,17494742,17513799,1,RP11-524F11.2
37,17,17577340,17581002,-1,SMCR2
38,17,17577340,17581002,-1,SMCR2
38,17,17584787,17714767,1,RAI1
37,17,17584787,17714767,1,RAI1
38,17,17662468,17674135,-1,RAI1-AS1
37,17,17662468,17674135,-1,RAI1-AS1
37,17,17680000,17682843,-1,SMCR5
38,17,17680000,17682843,-1,SMCR5
38,17,17681095,17682408,1,RP1-253P7.1
37,17,17681095,17682408,1,RP1-253P7.1
37,17,17713713,17740325,-1,SREBF1
38,17,17713713,17740325,-1,SREBF1
37,17,17717150,17717245,-1,MIR33B
38,17,17717150,17717245,-1,MIR33B
37,17,17746828,17875736,-1,TOM1L2
38,17,17746828,17875736,-1,TOM1L2
38,17,17761583,17762295,1,AC122129.1
37,17,17761583,17762295,1,AC122129.1
37,17,17876127,17920203,1,LRRC48
38,17,17876127,17920203,1,LRRC48
38,17,17880723,17942523,-1,ATPAF2
37,17,17880723,17942523,-1,ATPAF2
38,17,17884506,17884886,-1,AC087163.3
37,17,17884506,17884886,-1,AC087163.3
37,17,17904415,17904509,-1,Y_RNA
38,17,17904415,17904509,-1,Y_RNA
37,17,17913957,17915136,1,AC087163.2
38,17,17913957,17915136,1,AC087163.2
38,17,17942606,17971718,1,GID4
37,17,17942606,17971718,1,GID4
37,17,17991200,18011285,1,DRG2
38,17,17991200,18011285,1,DRG2
38,17,18012020,18083116,1,MYO15A
37,17,18012020,18083116,1,MYO15A
38,17,18049866,18049969,1,snoU13
37,17,18049866,18049969,1,snoU13
37,17,18075939,18088067,-1,RP11-258F1.1
38,17,18075939,18088067,-1,RP11-258F1.1
38,17,18086392,18113268,1,ALKBH5
37,17,18086392,18113268,1,ALKBH5
37,17,18128901,18148189,1,LLGL1
38,17,18128901,18148189,1,LLGL1
38,17,18148150,18162230,-1,FLII
37,17,18148150,18162230,-1,FLII
37,17,18163848,18169866,1,MIEF2
38,17,18163848,18169866,1,SMCR7
38,17,18171394,18172142,1,RP1-178F10.1
37,17,18171394,18172142,1,RP1-178F10.1
38,17,18174742,18218321,-1,TOP3A
37,17,18174742,18218321,-1,TOP3A
37,17,18215218,18215965,1,RPL7AP65
38,17,18215218,18215965,1,RPL7AP65
38,17,18216074,18216847,1,RPL21P121
37,17,18216074,18216847,1,RPL21P121
37,17,18218624,18226517,1,SMCR8
38,17,18218624,18226517,1,SMCR8
38,17,18227536,18231369,1,RP1-178F10.3
37,17,18227536,18229211,1,RP1-178F10.3
38,17,18231187,18266856,-1,SHMT1
37,17,18231187,18266856,-1,SHMT1
37,17,18280976,18292961,1,EVPLL
38,17,18280976,18292961,1,EVPLL
38,17,18283169,18292298,-1,RP1-37N7.1
37,17,18283169,18292298,-1,RP1-37N7.1
37,17,18292185,18292773,1,RP1-37N7.5
38,17,18292185,18292773,1,RP1-37N7.5
38,17,18296794,18304275,1,TBC1D3P4
37,17,18296794,18304275,1,TBC1D3P4
37,17,18314473,18317694,1,RP1-37N7.3
38,17,18314473,18317694,1,RP1-37N7.3
38,17,18319042,18328411,1,AL353997.3
37,17,18319042,18328411,1,AL353997.3
37,17,18321509,18321620,-1,YWHAEP2
38,17,18321509,18321620,-1,RP1-37N7.2
38,17,18324133,18328200,1,AL353997.4
37,17,18324133,18328200,1,AL353997.4
37,17,18330175,18335162,1,KRT17P2
38,17,18330175,18335162,1,KRT17P2
38,17,18330504,18379234,1,RP1-37N7.4
38,17,18335365,18346209,1,KRT16P1
37,17,18335365,18346209,1,KRT16P1
37,17,18353558,18379234,1,KRT16P4
38,17,18353558,18354079,1,KRT16P4
38,17,18356269,18356376,1,AL353997.11
37,17,18356269,18356376,1,AL353997.11
37,17,18356888,18357053,-1,RP1-37N7.6
38,17,18356888,18357053,-1,RP1-37N7.6
38,17,18363705,18366369,1,AL353997.7
37,17,18363705,18366369,1,TNPO1P2
38,17,18380051,18398259,1,LGALS9C
37,17,18380051,18398259,1,LGALS9C
37,17,18400886,18404348,-1,NOS2P2
38,17,18400886,18404348,-1,NOS2P2
38,17,18414535,18445234,-1,USP32P2
37,17,18414535,18455019,-1,CTD-2303H24.2
37,17,18414576,18429244,-1,USP32P2
37,17,18427880,18430160,-1,FAM106A
38,17,18427880,18430160,-1,FAM106A
38,17,18430871,18431775,1,SRP68P2
37,17,18430871,18431775,1,SRP68P2
38,17,18431900,18528930,-1,CCDC144B
37,17,18441117,18528930,-1,CCDC144B
37,17,18476045,18476415,1,AC107983.4
38,17,18476045,18476415,1,AC107983.4
38,17,18508369,18508669,-1,Metazoa_SRP
37,17,18508369,18508669,-1,RN7SL639P
38,17,18538319,18565263,-1,TBC1D28
37,17,18538319,18565263,-1,TBC1D28
37,17,18541332,18541683,-1,RP11-815I9.3
38,17,18541332,18541683,-1,RP11-815I9.3
38,17,18553508,18554855,1,AC026271.5
37,17,18553508,18554855,1,AC026271.5
38,17,18561742,18585575,-1,ZNF286B
37,17,18561742,18585575,-1,ZNF286B
37,17,18570942,18572774,-1,RP11-815I9.4
38,17,18570942,18572774,-1,RP11-815I9.4
38,17,18574259,18576186,-1,FOXO3B
37,17,18574259,18576186,-1,FOXO3B
37,17,18580574,18581070,1,UBE2SP2
38,17,18580574,18581070,1,UBE2SP2
38,17,18601311,18639431,1,TRIM16L
37,17,18601311,18639431,1,TRIM16L
38,17,18607953,18608082,1,RP11-815I9.5
37,17,18607953,18608082,1,RP11-815I9.5
37,17,18647326,18682662,1,FBXW10
38,17,18647326,18682662,1,FBXW10
38,17,18684308,18710027,1,FAM18B1
37,17,18684308,18710027,1,TVP23B
37,17,18713269,18714253,-1,CTD-2145A24.3
38,17,18713269,18714253,-1,CTD-2145A24.3
38,17,18739020,18745677,1,AC107982.4
37,17,18739020,18745677,1,AC107982.4
37,17,18743398,18834581,1,PRPSAP2
38,17,18743398,18834581,1,PRPSAP2
37,17,18743931,18744231,1,RN7SL627P
38,17,18743931,18744231,1,Metazoa_SRP
38,17,18762667,18764779,-1,CTD-2145A24.4
37,17,18762667,18764779,-1,CTD-2145A24.4
37,17,18811592,18812178,1,AC090286.2
38,17,18811592,18812178,1,AC090286.2
38,17,18847312,18847386,1,snoMBII-202
37,17,18847312,18847386,1,snoMBII-202
38,17,18853658,18925908,1,SLC5A10
37,17,18853658,18925908,1,SLC5A10
37,17,18854938,18857462,-1,AC090286.4
38,17,18854938,18857462,-1,AC090286.4
38,17,18872102,18908117,-1,FAM83G
37,17,18872102,18908117,-1,FAM83G
37,17,18889461,18889647,-1,RP11-28B23.1
38,17,18889461,18889647,-1,RP11-28B23.1
38,17,18923986,18950950,-1,GRAP
37,17,18923986,18950950,-1,GRAP
38,17,18965225,18965440,1,SNORD3B-1
38,17,18965225,18965807,1,SNORD3B-1
37,17,18965225,18965807,1,SNORD3B-1
37,17,18966762,18967449,-1,SNORD3B-2
38,17,18966762,18967449,-1,SNORD3B-2
38,17,18967234,18967449,-1,SNORD3B-2
38,17,18981088,18991191,1,RP11-160E2.17
37,17,18981088,18991191,1,RP11-160E2.17
37,17,18985750,18988147,1,KYNUP2
38,17,18985750,18988147,1,KYNUP2
38,17,18994382,18995138,-1,RP11-160E2.19
37,17,18994382,18995138,-1,RP11-160E2.19
37,17,18996287,19000150,1,AC007952.5
38,17,18996287,19000150,1,AC007952.5
38,17,19015313,19015949,-1,RP11-160E2.6
37,17,19015313,19015949,-1,SNORD3D
38,17,19015734,19015949,-1,SNORD3D
37,17,19030782,19062489,1,GRAPL
38,17,19030782,19062489,1,GRAPL
38,17,19041448,19041895,-1,AC007952.1
37,17,19041448,19041895,-1,AC007952.1
37,17,19044330,19047002,-1,CTC-457L16.2
38,17,19044330,19047002,-1,CTC-457L16.2
38,17,19053592,19054599,1,RP11-160E2.21
37,17,19053592,19054599,1,RP11-160E2.21
38,17,19059040,19062424,-1,AC007952.6
37,17,19059040,19062424,-1,AC007952.6
37,17,19064102,19065587,1,RP11-160E2.11
38,17,19064102,19065587,1,RP11-160E2.11
38,17,19067522,19077749,-1,AC007952.4
37,17,19067522,19077749,-1,AC007952.4
37,17,19070209,19072981,-1,KYNUP1
38,17,19070209,19072981,-1,KYNUP1
38,17,19091329,19092027,1,SNORD3A
38,17,19091329,19091544,1,SNORD3A
37,17,19091329,19092027,1,SNORD3A
37,17,19092978,19093558,-1,SNORD3C
38,17,19092978,19093558,-1,SNORD3C
38,17,19093343,19093558,-1,SNORD3C
37,17,19107138,19117358,1,RP11-160E2.16
38,17,19107138,19117358,1,RP11-160E2.16
38,17,19111897,19114672,1,KYNUP3
37,17,19111897,19114672,1,KYNUP3
37,17,19118928,19240028,1,EPN2
38,17,19118928,19240028,1,EPN2
37,17,19122674,19125839,1,AC106017.1
38,17,19122674,19125839,1,AC106017.1
38,17,19199909,19209574,-1,EPN2-AS1
37,17,19199909,19209574,-1,EPN2-AS1
37,17,19237621,19239440,-1,RP11-135L13.4
38,17,19237621,19239440,-1,RP11-135L13.4
38,17,19240867,19281495,-1,B9D1
37,17,19240867,19281495,-1,B9D1
38,17,19247819,19247887,-1,MIR1180
37,17,19247819,19247887,-1,MIR1180
38,17,19281034,19286857,1,MAPK7
37,17,19281034,19286857,1,MAPK7
37,17,19286755,19290553,-1,MFAP4
38,17,19286755,19290553,-1,MFAP4
38,17,19314438,19320589,1,RNF112
37,17,19314438,19320589,1,RNF112
38,17,19315099,19316431,-1,CTB-187M2.2
37,17,19315099,19316431,-1,CTB-187M2.2
37,17,19322348,19327670,1,AC004448.2
38,17,19322348,19327670,1,AC004448.2
38,17,19323592,19323655,1,snoMe28S-Am2634
37,17,19323592,19323655,1,snoMe28S-Am2634
37,17,19342456,19364308,-1,AC004448.5
38,17,19342456,19364305,-1,AC004448.5
38,17,19349246,19350169,-1,RPS2P46
37,17,19349246,19350169,-1,RPS2P46
37,17,19360393,19361712,1,CTB-187M2.1
38,17,19360393,19361712,1,CTB-187M2.1
38,17,19374432,19396273,-1,CTB-187M2.3
37,17,19374432,19396273,-1,CTB-187M2.3
38,17,19398698,19482347,1,SLC47A1
37,17,19398698,19482347,1,SLC47A1
37,17,19400256,19400841,1,RPL17P43
38,17,19400256,19400841,1,RPL17P43
38,17,19460524,19461224,1,SNORA59B
37,17,19460524,19461224,1,SNORA59B
38,17,19460873,19461024,1,SNORA59B
37,17,19463424,19501235,-1,RP11-1113L8.1
38,17,19463424,19501235,-1,RP11-1113L8.1
38,17,19483256,19499371,1,AC025627.7
37,17,19483256,19499371,1,AC025627.7
37,17,19485429,19485588,-1,RP11-1113L8.2
38,17,19485429,19485588,-1,RP11-1113L8.2
38,17,19504173,19505569,1,RP11-1113L8.6
37,17,19504173,19504658,1,RP11-1113L8.6
37,17,19505153,19505569,1,RP11-1113L8.7
37,17,19505572,19506521,1,MTND1P14
38,17,19505572,19506521,1,MTND1P14
38,17,19506587,19506658,1,TRNAQ41P
37,17,19506587,19506658,-1,TRNAQ41P
37,17,19507110,19508361,1,MTND2P12
38,17,19507110,19508361,1,MTND2P12
38,17,19508767,19509246,1,AC025627.4
37,17,19508767,19509246,1,AC025627.4
37,17,19519102,19537138,1,CTD-2104P17.1
38,17,19519102,19536533,1,CTD-2104P17.1
37,17,19551449,19580911,1,ALDH3A2
38,17,19551449,19580911,1,ALDH3A2
38,17,19552686,19553248,-1,CTD-2104P17.2
37,17,19552686,19553248,-1,Y_RNA
38,17,19552807,19552900,-1,Y_RNA
38,17,19565313,19565403,1,SNORA31
37,17,19565313,19565403,1,SNORA31
38,17,19581601,19622292,-1,SLC47A2
37,17,19581601,19622292,-1,SLC47A2
37,17,19622372,19625741,1,RP11-311F12.1
38,17,19622372,19625741,1,RP11-311F12.1
38,17,19640995,19641855,1,RP11-311F12.2
37,17,19640995,19641855,1,RP11-311F12.2
38,17,19641297,19652256,-1,ALDH3A1
37,17,19641297,19652256,-1,ALDH3A1
37,17,19658557,19659520,1,AC005722.4
38,17,19658557,19659520,1,AC005722.4
37,17,19674142,19771249,-1,ULK2
38,17,19674142,19771249,-1,ULK2
38,17,19743439,19743828,1,AC015726.1
37,17,19743439,19743828,1,AC015726.1
37,17,19799903,19800600,-1,RP11-78O7.2
38,17,19807615,19881656,-1,AKAP10
37,17,19807615,19881656,-1,AKAP10
37,17,19832685,19833050,-1,RP11-209D14.4
38,17,19832685,19833050,-1,RP11-209D14.4
38,17,19911364,19912547,-1,RP11-209D14.2
37,17,19911364,19912547,-1,RP11-209D14.2
37,17,19912657,20222339,1,SPECC1
38,17,19912657,20222339,1,SPECC1
37,17,19959600,19959943,1,AC005730.2
38,17,19959600,19959943,1,AC005730.2
38,17,20015137,20016303,1,KCTD9P1
37,17,20015137,20016303,1,KCTD9P1
37,17,20029701,20029801,-1,RNU6-258P
38,17,20029701,20029801,-1,U6
37,17,20088395,20226286,1,AC004702.2
38,17,20088395,20226286,1,AC004702.2
38,17,20193570,20193671,1,U6
37,17,20193570,20193671,1,RNU6-1057P
38,17,20224477,20306870,1,CCDC144C
37,17,20224477,20306870,1,CCDC144CP
38,17,20226314,20226423,1,U6
37,17,20226314,20226650,1,U6
38,17,20226371,20226650,1,RP11-121A13.3
38,17,20244056,20244356,1,Metazoa_SRP
37,17,20244056,20244356,1,RN7SL17P
37,17,20278682,20280153,-1,UPF3AP2
38,17,20278682,20280153,-1,UPF3AP2
37,17,20318860,20334321,1,USP32P3
37,17,20319105,20320010,-1,SRP68P3
38,17,20319105,20320010,-1,SRP68P3
38,17,20319410,20320601,1,AC015818.11
38,17,20320741,20322363,1,FAM106B
37,17,20320741,20322363,1,FAM106B
38,17,20327902,20334321,1,USP32P3
38,17,20336519,20337598,1,RP11-434D2.2
37,17,20336519,20337598,1,RP11-434D2.2
37,17,20339650,20350557,1,NOS2P3
38,17,20339650,20350557,1,NOS2P3
37,17,20352708,20370852,-1,LGALS9B
38,17,20352708,20370852,-1,LGALS9B
38,17,20384643,20387304,-1,RP11-434D2.6
37,17,20384643,20387304,-1,RP11-434D2.6
37,17,20394636,20394756,-1,YWHAEP3
38,17,20394636,20394756,-1,AC015818.5
38,17,20396947,20397468,-1,KRT16P5
37,17,20396947,20397468,-1,KRT16P5
37,17,20404826,20415670,-1,KRT16P3
38,17,20404826,20415670,-1,KRT16P3
38,17,20410726,20412244,-1,RP11-434D2.7
37,17,20410726,20412244,-1,RP11-434D2.7
37,17,20415873,20420792,-1,AC025627.9
38,17,20415873,20420792,-1,AC025627.9
38,17,20422625,20432000,-1,AC015818.3
37,17,20422625,20432000,-1,AC015818.3
37,17,20429415,20429523,1,AC015818.6
38,17,20429415,20429523,1,AC015818.6
38,17,20433355,20434194,-1,AC008088.4
37,17,20433355,20434194,-1,AC008088.4
37,17,20435561,20436194,-1,RP11-434D2.9
38,17,20435561,20436194,-1,RP11-434D2.9
38,17,20446287,20447436,-1,RP11-434D2.10
37,17,20446287,20447436,-1,RP11-434D2.10
37,17,20446794,20454276,-1,TBC1D3P3
38,17,20446794,20454276,-1,TBC1D3P3
38,17,20448684,20453265,1,RP11-434D2.3
37,17,20448684,20453265,1,RP11-434D2.3
37,17,20457450,20457693,1,RP11-434D2.8
38,17,20457450,20457693,1,RP11-434D2.8
38,17,20458284,20462723,-1,RP11-434D2.11
37,17,20458284,20462723,-1,RP11-434D2.11
37,17,20467851,20468202,1,COTL1P2
38,17,20467851,20468202,1,COTL1P2
38,17,20479980,20482061,-1,RP11-434D2.12
37,17,20479980,20482061,-1,RP11-434D2.12
37,17,20483037,20484224,1,CDRT15L2
38,17,20483037,20484224,1,CDRT15L2
37,17,20487071,20494493,-1,ZSWIM5P2
38,17,20487071,20494493,-1,ZSWIM5P2
38,17,20492371,20494013,1,MEIS3P2
37,17,20492371,20494013,1,MEIS3P2
38,17,20498844,20499021,1,AC087499.4
37,17,20498844,20499021,1,AC087499.4
37,17,20512775,20512923,-1,AC087499.9
38,17,20512775,20512923,-1,AC087499.9
38,17,20515980,20517321,1,AC087499.5
37,17,20515980,20517321,1,AC087499.5
37,17,20516225,20536547,-1,AC087499.10
38,17,20516225,20536547,-1,AC087499.10
38,17,20536347,20536572,-1,RP11-218E15.1
37,17,20536347,20536572,-1,RP11-218E15.1
37,17,20550600,20585112,1,AC087499.7
38,17,20550600,20585112,1,AC087499.7
38,17,20613738,20613846,-1,AC087499.8
37,17,20613738,20613846,-1,AC087499.8
37,17,20619794,20640440,1,AC126365.1
38,17,20619794,20640440,1,AC126365.1
38,17,20646646,20657814,-1,AC126365.2
37,17,20646646,20657814,-1,RNFT1P3
38,17,20674371,20674740,-1,HNRNPA1P19
37,17,20674371,20674740,-1,HNRNPA1P19
37,17,20678955,20680218,1,OLA1P2
38,17,20678955,20680218,1,AC126365.4
38,17,20687958,20689038,1,SCDP1
37,17,20687958,20689038,1,SCDP1
37,17,20691384,20692897,1,RP11-283C24.1
38,17,20691384,20692897,1,RP11-283C24.1
38,17,20692530,20692908,-1,RP11-283C24.2
37,17,20692530,20692908,-1,RP11-283C24.2
37,17,20717933,20747570,1,ABHD17AP6
38,17,20717933,20747570,1,FAM108A7P
38,17,20739760,20799453,-1,CCDC144NL
37,17,20739760,20799453,-1,CCDC144NL
37,17,20759259,20760630,1,RP11-344E13.4
38,17,20759259,20760630,1,RP11-344E13.4
38,17,20771746,20905589,1,RP11-344E13.3
37,17,20771746,20905589,1,RP11-344E13.3
37,17,20797845,20797951,-1,RNU6-1178P
38,17,20797845,20797951,-1,U6
38,17,20805252,20805993,-1,RNASEH1P1
37,17,20805252,20805993,-1,RNASEH1P1
37,17,20841336,20841657,-1,RP11-344E13.1
38,17,20841336,20841657,-1,RP11-344E13.1
38,17,20841851,20885670,1,RP11-381P6.1
37,17,20841851,20885670,1,RP11-381P6.1
37,17,20859995,20861717,1,AC090774.2
38,17,20859995,20861717,1,AC090774.2
38,17,20884802,20884967,1,RP11-746M1.2
37,17,20884802,20884967,1,RP11-746M1.2
37,17,20887215,20887359,1,RP11-746M1.8
38,17,20887215,20887359,1,RP11-746M1.8
38,17,20902910,20947073,-1,USP22
37,17,20902910,20947073,-1,USP22
38,17,20903060,20903636,1,RP11-746M1.1
37,17,20903060,20903636,1,RP11-746M1.1
37,17,20978869,20993928,1,AC087393.1
38,17,20978869,20993928,1,AC087393.1
37,17,21026677,21096578,1,DHRS7B
38,17,21026677,21096578,1,DHRS7B
38,17,21100593,21117937,-1,TMEM11
37,17,21100593,21117937,-1,TMEM11
38,17,21117644,21133348,1,AC087294.2
37,17,21117644,21133348,1,AC087294.2
37,17,21132649,21132941,-1,RN7SL426P
38,17,21132649,21132941,-1,Metazoa_SRP
38,17,21142183,21156722,-1,C17orf103
37,17,21142183,21156722,-1,C17orf103
37,17,21163280,21163813,-1,RP11-64J19.1
38,17,21163280,21163813,-1,RP11-64J19.1
38,17,21187984,21218552,1,MAP2K3
37,17,21187984,21218552,1,MAP2K3
37,17,21279509,21323179,1,KCNJ12
38,17,21279509,21323179,1,KCNJ12
38,17,21348145,21348751,-1,RP11-728E14.4
37,17,21348145,21348751,-1,PDLIM1P2
37,17,21359825,21363527,-1,RP11-728E14.3
38,17,21359825,21363527,-1,RP11-728E14.3
38,17,21360746,21362301,1,RP11-728E14.2
37,17,21360746,21362301,1,RP11-728E14.2
37,17,21407884,21408385,1,RPL21P120
38,17,21407884,21408385,1,RPL21P120
38,17,21422775,21424530,1,RP11-822E23.7
37,17,21422775,21424530,1,RP11-822E23.7
37,17,21428051,21477722,-1,C17orf51
38,17,21428051,21477781,-1,C17orf51
37,17,21435738,21477781,-1,RP11-822E23.8
37,17,21436235,21446049,1,RP11-822E23.2
38,17,21436235,21446049,1,RP11-822E23.2
38,17,21455772,21455974,1,RP11-822E23.3
37,17,21455772,21455974,1,RP11-822E23.3
37,17,21469833,21477781,-1,RP11-822E23.6
38,17,21469833,21477781,-1,AC113144.2
38,17,21476800,21477010,-1,RP11-822E23.6
38,17,21477034,21477337,1,RP11-822E23.4
37,17,21477034,21477337,1,RP11-822E23.4
37,17,21481084,21481171,1,AC138710.1
38,17,21481084,21481171,1,AC138710.1
37,17,21496060,21497446,1,RP11-822E23.5
38,17,21496060,21497446,1,RP11-822E23.5
38,17,21536014,21544603,1,NCOR1P2
37,17,21536014,21544603,1,NCOR1P2
37,17,21549811,21549979,1,AC144838.2
38,17,21549811,21549979,1,AC144838.2
38,17,21560548,21562330,-1,AC144838.3
37,17,21560548,21562330,-1,AC144838.3
37,17,21729601,21731762,1,UBBP4
38,17,21729601,21731762,1,UBBP4
37,17,21747827,21748211,1,FTLP13
38,17,21747827,21748211,1,FTLP13
38,17,21760934,21792968,-1,RP11-1109M24.16
37,17,21760934,21792968,-1,RP11-1109M24.16
37,17,21793031,21814739,1,RP11-1109M24.5
38,17,21793031,21814739,1,RP11-1109M24.5
38,17,21804473,21805895,-1,RP11-1109M24.15
37,17,21804473,21805895,-1,RP11-1109M24.15
37,17,21821899,21821986,-1,AC138761.1
38,17,21821899,21821986,-1,AC138761.1
37,17,21825297,21826499,1,FAM27L
38,17,21825297,21826499,1,FAM27L
38,17,21825740,21826073,-1,RP11-1109M24.14
37,17,21825740,21826073,-1,RP11-1109M24.14
37,17,21827939,21828263,-1,RP11-1109M24.13
38,17,21827939,21828263,-1,RP11-1109M24.13
38,17,21832277,21832619,-1,RP11-1109M24.12
37,17,21832277,21832619,-1,RP11-1109M24.12
37,17,21858203,21859016,1,RP11-744K17.3
38,17,21858203,21859016,1,RP11-744K17.3
38,17,21904124,21904694,-1,RP11-1109M24.11
37,17,21904124,21904694,-1,RP11-1109M24.11
37,17,21906417,21913070,1,RP11-744K17.9
38,17,21906417,21913070,1,RP11-744K17.9
38,17,21906476,21907067,-1,RP11-1109M24.9
37,17,21906476,21907067,-1,RP11-1109M24.9
37,17,21908843,21909413,-1,RP11-1109M24.8
38,17,21908843,21909413,-1,RP11-1109M24.8
